조사일,채수위치,실제단계,예측단계,prob_정상,prob_관심,prob_경계,발동_시나리오,권고조치
2025-06-26,추동,미발령,미발령,0.965,0.022,0.012,없음,정상 모니터링 유지
2025-06-26,회남,미발령,미발령,0.963,0.023,0.013,없음,정상 모니터링 유지
2025-06-27,문의,미발령,미발령,0.971,0.017,0.012,없음,정상 모니터링 유지
2025-06-27,추동,미발령,미발령,0.964,0.023,0.013,없음,정상 모니터링 유지
2025-06-27,회남,미발령,미발령,0.969,0.017,0.014,없음,정상 모니터링 유지
2025-06-28,문의,미발령,미발령,0.97,0.017,0.013,없음,정상 모니터링 유지
2025-06-28,추동,미발령,미발령,0.969,0.017,0.014,없음,정상 모니터링 유지
2025-06-28,회남,미발령,미발령,0.965,0.023,0.012,없음,정상 모니터링 유지
2025-06-29,문의,미발령,미발령,0.968,0.021,0.011,없음,정상 모니터링 유지
2025-06-29,추동,미발령,미발령,0.971,0.016,0.013,없음,정상 모니터링 유지
2025-06-29,회남,미발령,미발령,0.979,0.01,0.011,없음,정상 모니터링 유지
2025-06-30,문의,미발령,미발령,0.97,0.018,0.012,없음,정상 모니터링 유지
2025-06-30,추동,미발령,미발령,0.975,0.013,0.012,없음,정상 모니터링 유지
2025-06-30,회남,미발령,미발령,0.98,0.01,0.011,없음,정상 모니터링 유지
2025-07-01,문의,미발령,미발령,0.972,0.016,0.012,없음,정상 모니터링 유지
2025-07-01,추동,미발령,미발령,0.976,0.013,0.011,없음,정상 모니터링 유지
2025-07-01,회남,미발령,미발령,0.978,0.011,0.011,없음,정상 모니터링 유지
2025-07-02,문의,미발령,미발령,0.973,0.014,0.013,없음,정상 모니터링 유지
2025-07-02,추동,미발령,미발령,0.977,0.012,0.011,없음,정상 모니터링 유지
2025-07-02,회남,미발령,미발령,0.976,0.012,0.011,없음,정상 모니터링 유지
2025-07-03,문의,미발령,미발령,0.971,0.016,0.013,없음,정상 모니터링 유지
2025-07-03,추동,미발령,미발령,0.974,0.015,0.011,없음,정상 모니터링 유지
2025-07-03,회남,미발령,미발령,0.977,0.011,0.012,없음,정상 모니터링 유지
2025-07-04,문의,미발령,미발령,0.974,0.014,0.013,없음,정상 모니터링 유지
2025-07-04,추동,미발령,미발령,0.942,0.042,0.015,없음,정상 모니터링 유지
2025-07-04,회남,미발령,미발령,0.966,0.019,0.015,없음,정상 모니터링 유지
2025-07-05,문의,미발령,미발령,0.968,0.017,0.015,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-05,추동,미발령,미발령,0.933,0.05,0.017,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-05,회남,관심,미발령,0.951,0.033,0.016,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-06,문의,미발령,미발령,0.965,0.018,0.017,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-06,추동,미발령,미발령,0.921,0.06,0.019,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-06,회남,관심,미발령,0.941,0.04,0.019,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-07,문의,미발령,미발령,0.95,0.031,0.019,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-07,추동,미발령,관심,0.632,0.3,0.068,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-07,회남,관심,미발령,0.921,0.053,0.026,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-08,문의,미발령,미발령,0.947,0.034,0.019,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-08,추동,미발령,미발령,0.708,0.234,0.058,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-08,회남,관심,미발령,0.91,0.059,0.031,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-09,문의,관심,미발령,0.951,0.031,0.018,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-09,추동,미발령,미발령,0.787,0.167,0.046,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-09,회남,관심,미발령,0.916,0.054,0.03,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-10,문의,관심,미발령,0.959,0.026,0.015,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-10,추동,미발령,미발령,0.767,0.182,0.051,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-10,회남,미발령,미발령,0.93,0.044,0.026,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-11,문의,관심,미발령,0.955,0.029,0.016,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-11,추동,미발령,미발령,0.765,0.184,0.051,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-11,회남,미발령,미발령,0.935,0.038,0.027,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-12,문의,관심,미발령,0.957,0.028,0.015,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-12,추동,미발령,미발령,0.768,0.184,0.049,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-12,회남,미발령,미발령,0.92,0.045,0.035,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-13,문의,관심,미발령,0.953,0.032,0.015,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-13,추동,관심,미발령,0.776,0.179,0.045,S1_고온건조,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토
2025-07-13,회남,미발령,미발령,0.879,0.071,0.05,S1_고온건조|S3_관심단계_진입,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-14,문의,관심,미발령,0.945,0.036,0.019,없음,정상 모니터링 유지
2025-07-14,추동,관심,미발령,0.724,0.213,0.063,없음,정상 모니터링 유지
2025-07-14,회남,미발령,경계,0.615,0.246,0.139,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-15,문의,관심,미발령,0.944,0.038,0.017,없음,정상 모니터링 유지
2025-07-15,추동,관심,미발령,0.79,0.165,0.044,없음,정상 모니터링 유지
2025-07-15,회남,미발령,경계,0.385,0.43,0.185,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-16,문의,관심,미발령,0.648,0.266,0.086,없음,정상 모니터링 유지
2025-07-16,추동,관심,미발령,0.797,0.153,0.05,없음,정상 모니터링 유지
2025-07-16,회남,관심,경계,0.383,0.406,0.211,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-17,문의,관심,경계,0.203,0.677,0.12,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-17,추동,관심,미발령,0.811,0.139,0.049,없음,정상 모니터링 유지
2025-07-17,회남,관심,경계,0.262,0.49,0.248,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-18,문의,관심,관심,0.079,0.857,0.064,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-18,추동,관심,미발령,0.73,0.173,0.097,없음,정상 모니터링 유지
2025-07-18,회남,관심,경계,0.575,0.245,0.18,없음,정상 모니터링 유지
2025-07-19,문의,관심,관심,0.063,0.875,0.062,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-19,추동,미발령,경계,0.198,0.552,0.25,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-19,회남,관심,경계,0.654,0.191,0.155,없음,정상 모니터링 유지
2025-07-20,문의,관심,관심,0.067,0.894,0.039,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-20,추동,미발령,관심,0.1,0.809,0.091,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-20,회남,관심,관심,0.58,0.337,0.083,없음,정상 모니터링 유지
2025-07-21,문의,관심,관심,0.066,0.901,0.033,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-21,추동,미발령,관심,0.046,0.901,0.053,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-21,회남,관심,관심,0.61,0.351,0.039,S5_강우_후_유입,"강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-22,문의,관심,관심,0.056,0.912,0.032,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-22,추동,미발령,관심,0.044,0.906,0.051,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-22,회남,관심,관심,0.557,0.404,0.039,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-23,문의,관심,관심,0.074,0.892,0.033,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-23,추동,미발령,관심,0.047,0.884,0.068,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-23,회남,관심,관심,0.092,0.865,0.043,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-24,문의,관심,관심,0.058,0.92,0.023,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-24,추동,미발령,관심,0.036,0.911,0.052,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-24,회남,관심,관심,0.043,0.905,0.052,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-25,문의,관심,관심,0.045,0.937,0.019,S3_관심단계_진입|S4_경계단계_임박|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-25,추동,미발령,관심,0.031,0.948,0.021,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-25,회남,경계,관심,0.024,0.948,0.028,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-26,문의,경계,관심,0.056,0.924,0.02,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-26,추동,미발령,관심,0.032,0.945,0.023,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-26,회남,경계,관심,0.02,0.961,0.019,S3_관심단계_진입|S5_강우_후_유입,"상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 강우 후 비점오염 유입 모니터링 / 댐 유입구 탁도/T-N, T-P 측정"
2025-07-27,문의,경계,관심,0.041,0.941,0.018,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-27,추동,미발령,관심,0.037,0.939,0.024,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-27,회남,경계,관심,0.07,0.913,0.016,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-28,문의,경계,관심,0.04,0.936,0.024,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-28,추동,미발령,관심,0.038,0.939,0.024,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-28,회남,경계,관심,0.059,0.926,0.015,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-29,문의,경계,관심,0.026,0.956,0.018,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-29,추동,관심,관심,0.041,0.928,0.031,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-29,회남,경계,관심,0.081,0.905,0.014,S3_관심단계_진입,상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-30,문의,경계,관심,0.024,0.959,0.017,S1_고온건조|S3_관심단계_진입,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-30,추동,관심,관심,0.148,0.817,0.035,S1_고온건조|S3_관심단계_진입,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-30,회남,경계,관심,0.094,0.892,0.013,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
2025-07-31,문의,경계,관심,0.022,0.962,0.017,S1_고온건조|S3_관심단계_진입,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-31,추동,관심,관심,0.169,0.796,0.035,S1_고온건조|S3_관심단계_진입,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가
2025-07-31,회남,경계,관심,0.093,0.896,0.011,S1_고온건조|S3_관심단계_진입|S4_경계단계_임박,조류 모니터링 주 2회 이상 강화 / 취수구 심층수 전환 검토 / 상수도 조류독소(MC-LR) 검사 실시 / 정수처리 PAC 투입량 증가 / 경계 경보 발령 준비 및 관계기관 사전 통보 / 취수 중단 시나리오 검토
